chr1	827505	827506	-	LINC00115	14.34172595
chr1	827505	827506	-	LINC00115	14.34172595
chr1	959250	959251	-	NOC2L	176.10892
chr1	1324636	1324637	-	INTS11	73.8246859102279
chr1	1324659	1324660	-	INTS11	73.8246859102279
chr1	1349417	1349418	-	DVL1	32.9629145
chr1	1375181	1375182	-	AURKAIP1	147.850685
chr1	1375206	1375207	-	AURKAIP1	147.850685
chr1	1375291	1375292	-	AURKAIP1	147.850685
chr1	1375502	1375503	-	AURKAIP1	147.850685
chr1	1399313	1399314	-	CCNL2	127.490582
chr1	1399327	1399328	-	CCNL2	127.490582
chr1	1649637	1649638	-	CDK11B	53.32532645
chr1	1655442	1655443	-	CDK11B	53.32532645
chr1	1655461	1655462	-	CDK11B	53.32532645
chr1	1658942	1658943	-	CDK11B	53.32532645
chr1	1658971	1658972	-	CDK11B	53.32532645
chr1	1659000	1659001	-	CDK11B	53.32532645
chr1	1659178	1659179	-	CDK11B	53.32532645
chr1	1659208	1659209	-	CDK11B	53.32532645
chr1	1679021	1679022	-	SLC35E2B	9.455593
chr1	1679040	1679041	-	SLC35E2B	9.455593
chr1	1692506	1692507	-	SLC35E2B	9.455593
chr1	1724300	1724301	-	CDK11A	45.35961745
chr1	1724326	1724327	-	CDK11A	45.35961745
chr1	1745781	1745782	-	SLC35E2A	4.151255
chr1	1890854	1890855	-	GNB1	289.298070500019
chr1	1890884	1890885	-	GNB1	289.298070500019
chr1	1890909	1890910	-	GNB1	289.298070500019
chr1	1890956	1890957	-	GNB1	289.298070500019
chr1	1890996	1890997	-	GNB1	289.298070500019
chr1	1891036	1891037	-	GNB1	289.298070500019
chr1	1891069	1891070	-	GNB1	289.298070500019
chr1	1891086	1891087	-	GNB1	289.298070500019
chr1	1891104	1891105	-	GNB1	289.298070500019
chr1	2194771	2194772	-	FAAP20	41.502506875
chr1	2391553	2391554	-	MORN1	6.1709025
chr1	2526595	2526596	-	PANK4	21.23029115
chr1	3650009	3650010	-	WRAP73	35.877593
chr1	3650037	3650038	-	WRAP73	35.877593
chr1	3650060	3650061	-	WRAP73	35.877593
chr1	3650092	3650093	-	WRAP73	35.877593
chr1	3796483	3796484	-	LRRC47	42.689485
chr1	3796483	3796484	-	LRRC47	42.689485
chr1	3796510	3796511	-	LRRC47	42.689485
chr1	3857210	3857211	-	CEP104	29.4030132
chr1	3900250	3900251	-	C1orf174	15.5803487
chr1	3900292	3900293	-	C1orf174	15.5803487
chr1	6199593	6199594	-	RPL22	839.91462495
chr1	6199636	6199637	-	RPL22	839.91462495
chr1	6554512	6554513	-	NOL9	23.7354385
chr1	6554535	6554536	-	NOL9	23.7354385
chr1	6602868	6602869	-	KLHL21	12.123055
chr1	6680944	6680945	-	DNAJC11	68.48661325
chr1	6701821	6701822	-	DNAJC11	68.48661325
chr1	6701841	6701842	-	DNAJC11	68.48661325
chr1	8364774	8364775	-	RERE	45.0824554
chr1	8423708	8423709	-	RERE	45.0824554
chr1	8423727	8423728	-	RERE	45.0824554
chr1	8423769	8423770	-	RERE	45.0824554
chr1	8423794	8423795	-	RERE	45.0824554
chr1	8423831	8423832	-	RERE	45.0824554
chr1	8703392	8703393	-	RERE	45.0824554
chr1	8703432	8703433	-	RERE	45.0824554
chr1	8817639	8817640	-	RERE	45.0824554
chr1	8817681	8817682	-	RERE	45.0824554
chr1	8817729	8817730	-	RERE	45.0824554
chr1	8874862	8874863	-	ENO1	1669.36576575
chr1	8878655	8878656	-	ENO1	1669.36576575
chr1	8878685	8878686	-	ENO1	1669.36576575
chr1	8878711	8878712	-	ENO1	1669.36576575
chr1	9687563	9687564	-	PIK3CD	21.654833169
chr1	9943259	9943260	-	LZIC	41.77981135
chr1	9943298	9943299	-	LZIC	41.77981135
chr1	9943326	9943327	-	LZIC	41.77981135
chr1	9943358	9943359	-	LZIC	41.77981135
chr1	9943390	9943391	-	LZIC	41.77981135
chr1	10694449	10694450	-	CASZ1	3.64905005
chr1	11098112	11098113	-	EXOSC10	93.0103458
chr1	11099850	11099851	-	EXOSC10	93.0103458
chr1	11099868	11099869	-	EXOSC10	93.0103458
chr1	11262516	11262517	-	MTOR	32.07925465
chr1	11262538	11262539	-	MTOR	32.07925465
chr1	11681126	11681127	-	MAD2L2	46.3335253
chr1	11681144	11681145	-	MAD2L2	46.3335253
chr1	16613526	16613527	-	NBPF1	12.3206635
chr1	16613549	16613550	-	NBPF1	12.3206635
chr1	17011927	17011928	-	ATP13A2	21.4409965
chr1	17011947	17011948	-	ATP13A2	21.4409965
chr1	17054031	17054032	-	SDHB	184.5303157
chr1	17054077	17054078	-	SDHB	184.5303157
chr1	17054113	17054114	-	SDHB	184.5303157
chr1	19210263	19210264	-	UBR4	45.5844194
chr1	19210297	19210298	-	UBR4	45.5844194
chr1	19210326	19210327	-	UBR4	45.5844194
chr1	20661368	20661369	-	DDOST	120.649545
chr1	20661387	20661388	-	DDOST	120.649545
chr1	20661449	20661450	-	DDOST	120.649545
chr1	20661502	20661503	-	DDOST	120.649545
chr1	20779861	20779862	-	HP1BP3	242.26955395
chr1	20786620	20786621	-	HP1BP3	242.26955395
chr1	20786648	20786649	-	HP1BP3	242.26955395
chr1	20786668	20786669	-	HP1BP3	242.26955395
chr1	20787264	20787265	-	HP1BP3	242.26955395
chr1	20787306	20787307	-	HP1BP3	242.26955395
chr1	21176861	21176862	-	EIF4G3	38.9636518746565
chr1	21176892	21176893	-	EIF4G3	38.9636518746565
chr1	21783091	21783092	-	USP48	44.55405225
chr1	21783125	21783126	-	USP48	44.55405225
chr1	21783148	21783149	-	USP48	44.55405225
chr1	21783169	21783170	-	USP48	44.55405225
chr1	21783194	21783195	-	USP48	44.55405225
chr1	23168816	23168817	-	LUZP1	4.22229855
chr1	23168855	23168856	-	LUZP1	4.22229855
chr1	23344249	23344250	-	HNRNPR	220.551766
chr1	23344283	23344284	-	HNRNPR	220.551766
chr1	23344316	23344317	-	HNRNPR	220.551766
chr1	23344349	23344350	-	HNRNPR	220.551766
chr1	23530815	23530816	-	E2F2	28.890105
chr1	23530840	23530841	-	E2F2	28.890105
chr1	23530885	23530886	-	E2F2	28.890105
chr1	23530944	23530945	-	E2F2	28.890105
chr1	23531187	23531188	-	E2F2	28.890105
chr1	23531213	23531214	-	E2F2	28.890105
chr1	23531232	23531233	-	E2F2	28.890105
chr1	23531313	23531314	-	E2F2	28.890105
chr1	23531341	23531342	-	E2F2	28.890105
chr1	23778289	23778290	-	ELOA	31.12985
chr1	23778314	23778315	-	ELOA	31.12985
chr1	23825428	23825429	-	HMGCL	8.905785
chr1	23868296	23868297	-	FUCA1	7.26787
chr1	23974983	23974984	-	SRSF10	189.722429
chr1	23978678	23978679	-	SRSF10	189.722429
chr1	23980283	23980284	-	SRSF10	189.722429
chr1	23980326	23980327	-	SRSF10	189.722429
chr1	23980367	23980368	-	SRSF10	189.722429
chr1	23980423	23980424	-	SRSF10	189.722429
chr1	24187259	24187260	-	IFNLR1	11.9649884
chr1	24187279	24187280	-	IFNLR1	11.9649884
chr1	24413707	24413708	-	STPG1	5.6226111
chr1	24413724	24413725	-	STPG1	5.6226111
chr1	24413781	24413782	-	STPG1	5.6226111
chr1	24929966	24929967	-	RUNX3	33.56145
chr1	24930275	24930276	-	RUNX3	33.56145
chr1	24965169	24965170	-	RUNX3	33.56145
chr1	25232479	25232480	-	SYF2	55.6022975
chr1	25232501	25232502	-	SYF2	55.6022975
chr1	25904737	25904738	-	STMN1	440.4184616
chr1	25906418	25906419	-	STMN1	440.4184616
chr1	25906463	25906464	-	STMN1	440.4184616
chr1	25998048	25998049	-	PAFAH2	5.9787095
chr1	26890282	26890283	-	GPN2	13.0740765
chr1	26890310	26890311	-	GPN2	13.0740765
chr1	26900452	26900453	-	GPATCH3	19.79795
chr1	27155127	27155128	-	SLC9A1	10.185669
chr1	27155163	27155164	-	SLC9A1	10.185669
chr1	27490052	27490053	-	WASF2	45.97345835
chr1	27490080	27490081	-	WASF2	45.97345835
chr1	27490108	27490109	-	WASF2	45.97345835
chr1	27490166	27490167	-	WASF2	45.97345835
chr1	27490186	27490187	-	WASF2	45.97345835
chr1	27604143	27604144	-	AHDC1	9.3319863
chr1	27604182	27604183	-	AHDC1	9.3319863
chr1	27625368	27625369	-	FGR	67.2858392
chr1	27626235	27626236	-	FGR	67.2858392
chr1	27626530	27626531	-	FGR	67.2858392
chr1	27626561	27626562	-	FGR	67.2858392
chr1	27914102	27914103	-	RPA2	76.8103955
chr1	27914548	27914549	-	RPA2	76.8103955
chr1	27914574	27914575	-	RPA2	76.8103955
chr1	27914594	27914595	-	RPA2	76.8103955
